Hvozdec;49.807152;13.880406;Beroun;Středočeský kraj
Hvozdná;49.248581;17.751742;Zlín;Zlínský kraj
Hvozdnice;50.191374;15.711346;Hradec Králové;Královéhradecký kraj
Hvozdnice;49.872607;14.371200;Praha-západ;Středočeský kraj
Hvožďany;49.505677;12.771387;Domažlice;Plzeňský kraj
Hvožďany;49.528354;13.805216;Příbram;Středočeský kraj
Hybrálec;49.409551;15.589163;Jihlava;Kraj Vysočina
Hynčice;50.623831;16.285403;Náchod;Královéhradecký kraj
Hynčina;49.848884;16.793108;Šumperk;Olomoucký kraj
Hýskov;49.990829;14.050654;Beroun;Středočeský kraj
Hýsly;49.023388;17.179934;Hodonín;Jihomoravský kraj
Chabařovice;50.673287;13.941955;Ústí nad Labem;Ústecký kraj
Chabeřice;49.750246;15.073898;Kutná Hora;Středočeský kraj
Chaloupky;49.791959;13.868465;Beroun;Středočeský kraj
Chanovice;49.405001;13.717463;Klatovy;Plzeňský kraj
Charvatce;50.322727;14.998718;Mladá Boleslav;Středočeský kraj
Charváty;49.518462;17.254067;Olomouc;Olomoucký kraj
Chářovice;49.820354;14.577967;Benešov;Středočeský kraj
Chbany;50.332881;13.430488;Chomutov;Ústecký kraj
Cheb;50.079633;12.369964;Cheb;Karlovarský kraj
Chelčice;49.121887;14.169215;Strakonice;Jihočeský kraj
Cheznovice;49.779032;13.785491;Rokycany;Plzeňský kraj
Chlebičov;49.959517;17.967589;Opava;Moravskoslezský kraj
Chleby;49.827106;14.556986;Benešov;Středočeský kraj
Chleby;50.222917;15.089496;Nymburk;Středočeský kraj
Chleny;50.077977;16.243846;Rychnov nad Kněžnou;Královéhradecký kraj
Chlistov;49.320001;13.360983;Klatovy;Plzeňský kraj
Chlístov;49.202158;15.743777;Třebíč;Kraj Vysočina
Chlístov;50.322469;16.169563;Rychnov nad Kněžnou;Královéhradecký kraj
Chlístov;49.801625;14.654822;Benešov;Středočeský kraj
Chlístovice;49.885817;15.202598;Kutná Hora;Středočeský kraj
Chlum;49.447303;13.851194;Strakonice;Jihočeský kraj
Chlum;49.313525;15.767159;Třebíč;Kraj Vysočina
Chlum;50.578538;14.562772;Česká Lípa;Liberecký kraj
Chlum;49.605305;13.479305;Plzeň-jih;Plzeňský kraj
Chlum;49.935789;13.659790;Rokycany;Plzeňský kraj
Chlum;49.693104;14.995860;Benešov;Středočeský kraj
Chlum Svaté Maří;50.149949;12.535762;Sokolov;Karlovarský kraj
Chlum u Třeboně;48.962450;14.928089;Jindřichův Hradec;Jihočeský kraj
Chlumany;49.066670;13.965462;Prachatice;Jihočeský kraj
Chlumčany;49.632666;13.313337;Plzeň-jih;Plzeňský kraj
Chlumčany;50.335042;13.843328;Louny;Ústecký kraj
Chlumec;48.870362;14.395976;Český Krumlov;Jihočeský kraj
Chlumec;50.699825;13.939752;Ústí nad Labem;Ústecký kraj
Chlumec nad Cidlinou;50.154506;15.460363;Hradec Králové;Královéhradecký kraj
Chlumek;49.374585;15.854861;Žďár nad Sázavou;Kraj Vysočina
Chlumětín;49.727586;16.003178;Žďár nad Sázavou;Kraj Vysočina
Chlumín;50.289218;14.449384;Mělník;Středočeský kraj
Chlum-Korouhvice;49.575317;16.320783;Žďár nad Sázavou;Kraj Vysočina
Chlumy;49.437860;13.638713;Plzeň-jih;Plzeňský kraj
Chlustina;49.878043;13.919627;Beroun;Středočeský kraj
Chmelík;49.773488;16.332883;Svitavy;Pardubický kraj
Chmelná;49.648205;14.988457;Benešov;Středočeský kraj
Chobot;49.462516;13.933820;Strakonice;Jihočeský kraj
Choceň;50.001704;16.223131;Ústí nad Orlicí;Pardubický kraj
Chocenice;49.547648;13.520152;Plzeň-jih;Plzeňský kraj
Chocerady;49.873005;14.802174;Benešov;Středočeský kraj
Chocnějovice;50.577007;14.971496;Mladá Boleslav;Středočeský kraj
Chocomyšl;49.467282;13.130770;Domažlice;Plzeňský kraj
Chodouň;49.898288;13.986668;Beroun;Středočeský kraj
Chodouny;50.473270;14.250171;Litoměřice;Ústecký kraj
Chodov;50.068626;12.863016;Karlovy Vary;Karlovarský kraj
Chodov;50.239830;12.747709;Sokolov;Karlovarský kraj
Chodov;49.418088;12.830346;Domažlice;Plzeňský kraj
Chodová Planá;49.893323;12.730254;Tachov;Plzeňský kraj
Chodovlice;50.463209;13.993372;Litoměřice;Ústecký kraj
Chodská Lhota;49.358456;13.083271;Domažlice;Plzeňský kraj
Chodský Újezd;49.864425;12.650047;Tachov;Plzeňský kraj
Cholenice;50.324828;15.280763;Jičín;Královéhradecký kraj
Cholina;49.656198;17.054513;Olomouc;Olomoucký kraj
Choltice;49.987822;15.619515;Pardubice;Pardubický kraj
Chomle;49.862380;13.634610;Rokycany;Plzeňský kraj
Chomutice;50.359371;15.496287;Jičín;Královéhradecký kraj
Chomutov;50.463598;13.410837;Chomutov;Ústecký kraj
Chomýž;49.362473;17.645513;Kroměříž;Zlínský kraj
Choratice;49.839430;14.874791;Benešov;Středočeský kraj
Chornice;49.667478;16.742731;Svitavy;Pardubický kraj
Chorušice;50.390682;14.670873;Mělník;Středočeský kraj
Choryně;49.495846;17.898722;Vsetín;Zlínský kraj
Choťánky;50.138263;15.162540;Nymburk;Středočeský kraj
Chotěboř;49.720714;15.671142;Havlíčkův Brod;Kraj Vysočina
Chotěbudice;49.058086;15.574099;Třebíč;Kraj Vysočina
Chotěbuz;49.768592;18.569232;Karviná;Moravskoslezský kraj
Choteč;50.432957;15.516036;Jičín;Královéhradecký kraj
Choteč;50.083128;15.880341;Pardubice;Pardubický kraj
Choteč;49.986657;14.283022;Praha-západ;Středočeský kraj
Chotěmice;49.275324;14.877036;Tábor;Jihočeský kraj
Chotěnov;49.823356;16.189972;Svitavy;Pardubický kraj
Chotěšice;50.278663;15.273164;Nymburk;Středočeský kraj
Chotěšov;49.654190;13.202822;Plzeň-jih;Plzeňský kraj
Chotěšov;50.439891;14.085254;Litoměřice;Ústecký kraj
Chotětov;50.337534;14.801624;Mladá Boleslav;Středočeský kraj
Chotěvice;50.521498;15.766799;Trutnov;Královéhradecký kraj
Chotíkov;49.793052;13.317774;Plzeň-sever;Plzeňský kraj
Chotilsko;49.770587;14.352585;Příbram;Středočeský kraj
Chotiměř;50.548326;14.000996;Litoměřice;Ústecký kraj
Chotiněves;50.552187;14.279353;Litoměřice;Ústecký kraj
Chotovice;50.740390;14.559384;Česká Lípa;Liberecký kraj
Chotovice;49.851152;16.171354;Svitavy;Pardubický kraj
Choťovice;50.142489;15.319780;Kolín;Středočeský kraj
Chotoviny;49.478132;14.677049;Tábor;Jihočeský kraj
Chotusice;49.949241;15.394385;Kutná Hora;Středočeský kraj
Chotutice;50.070077;14.989985;Kolín;Středočeský kraj
Chotýčany;49.067394;14.520691;České Budějovice;Jihočeský kraj
Chotyně;50.836320;14.869039;Liberec;Liberecký kraj
Chotýšany;49.744203;14.814683;Benešov;Středočeský kraj
Choustník;49.333045;14.838492;Tábor;Jihočeský kraj
Choustníkovo Hradiště;50.426514;15.878682;Trutnov;Královéhradecký kraj
Chožov;50.398870;13.859103;Louny;Ústecký kraj
Chraberce;50.408357;13.829608;Louny;Ústecký kraj
Chrast;49.902149;15.934067;Chrudim;Pardubický kraj
Chrást;49.793305;13.493690;Plzeň-město;Plzeňský kraj
Chrást;50.119017;14.898236;Nymburk;Středočeský kraj
Chrást;49.594513;13.956768;Příbram;Středočeský kraj
Chrastava;50.817027;14.968947;Liberec;Liberecký kraj
Chrastavec;49.617858;16.503245;Svitavy;Pardubický kraj
Chrastavice;49.453663;12.956921;Domažlice;Plzeňský kraj
Chrášťany;49.296087;14.387621;České Budějovice;Jihočeský kraj
Chrášťany;49.792155;14.582032;Benešov;Středočeský kraj
Chrášťany;50.065584;14.930251;Kolín;Středočeský kraj
Chrášťany;50.046148;14.261423;Praha-západ;Středočeský kraj
Chrášťany;50.146543;13.667388;Rakovník;Středočeský kraj
Chraštice;49.576891;14.071933;Příbram;Středočeský kraj
Chrášťovice;49.333292;13.897140;Strakonice;Jihočeský kraj
Chrbonín;49.358766;14.864401;Tábor;Jihočeský kraj
Chroboly;48.956632;14.067078;Prachatice;Jihočeský kraj
Chromeč;49.933846;16.893779;Šumperk;Olomoucký kraj
Chropyně;49.356540;17.364618;Kroměříž;Zlínský kraj
Chroustov;50.286690;15.347273;Nymburk;Středočeský kraj
Chroustovice;49.955625;15.991536;Chrudim;Pardubický kraj
Chrtníč;49.767642;15.443719;Havlíčkův Brod;Kraj Vysočina
Chrtníky;49.981900;15.604954;Pardubice;Pardubický kraj
Chrudichromy;49.502996;16.628098;Blansko;Jihomoravský kraj
Chrudim;49.949824;15.795158;Chrudim;Pardubický kraj
Chrustenice;50.006145;14.152325;Beroun;Středočeský kraj
Chržín;50.295476;14.270238;Kladno;Středočeský kraj
Chřenovice;49.716741;15.216372;Havlíčkův Brod;Kraj Vysočina
Chřibská;50.863346;14.483083;Děčín;Ústecký kraj
Chříč;49.971920;13.646002;Plzeň-sever;Plzeňský kraj
Chudčice;49.288591;16.458829;Brno-venkov;Jihomoravský kraj
Chudenice;49.466785;13.173970;Klatovy;Plzeňský kraj
Chudenín;49.293150;13.100904;Klatovy;Plzeňský kraj
Chuderov;50.688750;14.046285;Ústí nad Labem;Ústecký kraj
Chudeřice;50.149139;15.550972;Hradec Králové;Královéhradecký kraj
Chudíř;50.308893;15.013907;Mladá Boleslav;Středočeský kraj
Chudoslavice;50.583028;14.187346;Litoměřice;Ústecký kraj
Chuchelna;50.602387;15.300449;Semily;Liberecký kraj
Chuchelná;49.986735;18.116667;Opava;Moravskoslezský kraj
Chvalatice;48.947809;15.751157;Znojmo;Jihomoravský kraj
Chvalčov;49.389281;17.711595;Kroměříž;Zlínský kraj
Chvaleč;50.595999;16.039410;Trutnov;Královéhradecký kraj
Chválenice;49.643095;13.476053;Plzeň-město;Plzeňský kraj
Chvaletice;50.034532;15.418562;Pardubice;Pardubický kraj
Chvalíkovice;49.885738;17.911052;Opava;Moravskoslezský kraj
Chvalkovice;49.187125;17.110212;Vyškov;Jihomoravský kraj
Chvalkovice;50.414437;15.978392;Náchod;Královéhradecký kraj
Chvalnov-Lísky;49.166079;17.231009;Kroměříž;Zlínský kraj
Chvalovice;49.010450;14.231802;Prachatice;Jihočeský kraj
Chvalovice;48.786677;16.082449;Znojmo;Jihomoravský kraj
Chvalšiny;48.854119;14.211239;Český Krumlov;Jihočeský kraj
Chvatěruby;50.232842;14.342788;Mělník;Středočeský kraj
Chvojenec;50.109676;15.937327;Pardubice;Pardubický kraj
Chyjice;50.387734;15.295570;Jičín;Královéhradecký kraj
Chyňava;50.027467;14.074092;Beroun;Středočeský kraj
Chýně;50.060826;14.227054;Praha-západ;Středočeský kraj
Chýnice;49.995792;14.264385;Praha-západ;Středočeský kraj
Chýnov;49.406872;14.811319;Tábor;Jihočeský kraj
Chýstovice;49.585781;15.079667;Pelhřimov;Kraj Vysočina
Chyše;50.104736;13.249179;Karlovy Vary;Karlovarský kraj
Chyšky;49.523560;14.427673;Písek;Jihočeský kraj
Chyšná;49.586467;15.100030;Pelhřimov;Kraj Vysočina
Chýšť;50.128259;15.541389;Pardubice;Pardubický kraj
Ivaň;48.929811;16.575843;Brno-venkov;Jihomoravský kraj
Ivaň;49.424694;17.251454;Prostějov;Olomoucký kraj
Ivančice;49.101545;16.377622;Brno-venkov;Jihomoravský kraj
Ivanovice na Hané;49.305518;17.093537;Vyškov;Jihomoravský kraj
Jabkenice;50.324168;15.014880;Mladá Boleslav;Středočeský kraj
Jabloňany;49.465713;16.606100;Blansko;Jihomoravský kraj
Jablonec nad Jizerou;50.703569;15.429698;Semily;Liberecký kraj
Jablonec nad Nisou;50.722153;15.170414;Jablonec nad Nisou;Liberecký kraj
Jablonná;49.661146;14.138547;Příbram;Středočeský kraj
Jablonné nad Orlicí;50.029734;16.600698;Ústí nad Orlicí;Pardubický kraj
Jablonné v Podještědí;50.765382;14.760633;Liberec;Liberecký kraj
Jabloňov;49.324114;16.089764;Žďár nad Sázavou;Kraj Vysočina
Jablůnka;49.383651;17.950317;Vsetín;Zlínský kraj
Jablunkov;49.576815;18.764694;Frýdek-Místek;Moravskoslezský kraj
Jahodov;50.150364;16.333536;Rychnov nad Kněžnou;Královéhradecký kraj
Jáchymov;50.358573;12.934767;Karlovy Vary;Karlovarský kraj
Jakartovice;49.915196;17.684108;Opava;Moravskoslezský kraj
Jakubčovice nad Odrou;49.695138;17.787781;Nový Jičín;Moravskoslezský kraj
Jakubov u Moravských Budějovic;49.081114;15.761519;Třebíč;Kraj Vysočina
Jakubovice;49.994405;16.828875;Šumperk;Olomoucký kraj
Jalubí;49.116359;17.427985;Uherské Hradiště;Zlínský kraj
Jamné;49.431232;15.723948;Jihlava;Kraj Vysočina
Jamné nad Orlicí;50.039685;16.633004;Ústí nad Orlicí;Pardubický kraj
Jamolice;49.072435;16.253784;Znojmo;Jihomoravský kraj
Jámy;49.530363;16.005752;Žďár nad Sázavou;Kraj Vysočina
Jankov;48.966544;14.297986;České Budějovice;Jihočeský kraj
Jankov;49.415196;15.386320;Pelhřimov;Kraj Vysočina
Jankov;49.653039;14.730847;Benešov;Středočeský kraj
Jankovice;50.007735;15.529259;Pardubice;Pardubický kraj
Jankovice;49.356380;17.618744;Kroměříž;Zlínský kraj
Jankovice;49.154219;17.388585;Uherské Hradiště;Zlínský kraj
Janoušov;50.013210;16.845209;Šumperk;Olomoucký kraj
Janov;50.332407;16.251880;Rychnov nad Kněžnou;Královéhradecký kraj
Janov;50.244949;17.481294;Bruntál;Moravskoslezský kraj
Janov;49.840871;16.385333;Svitavy;Pardubický kraj
Janov;50.210508;13.639913;Rakovník;Středočeský kraj
Janov;50.860304;14.265378;Děčín;Ústecký kraj
Janov nad Nisou;50.772141;15.169244;Jablonec nad Nisou;Liberecký kraj
Janová;49.312144;18.020158;Vsetín;Zlínský kraj
Janovice;49.621505;18.406126;Frýdek-Místek;Moravskoslezský kraj
Janovice nad Úhlavou;49.345257;13.218239;Klatovy;Plzeňský kraj
Janovice v Podještědí;50.762974;14.824344;Liberec;Liberecký kraj
Janská;50.804610;14.363559;Děčín;Ústecký kraj
Janské Lázně;50.631188;15.781916;Trutnov;Královéhradecký kraj
Janův Důl;50.704656;14.940408;Liberec;Liberecký kraj
Janůvky;49.671651;16.592171;Svitavy;Pardubický kraj
Jarcová;49.444628;17.965972;Vsetín;Zlínský kraj
Jarohněvice;49.267176;17.377672;Kroměříž;Zlínský kraj
Jaroměř;50.356904;15.924238;Náchod;Královéhradecký kraj
Jaroměřice;49.625661;16.751955;Svitavy;Pardubický kraj
Jaroměřice nad Rokytnou;49.094184;15.893408;Třebíč;Kraj Vysočina
Jaroslav;50.012339;16.077983;Pardubice;Pardubický kraj
Jaroslavice;48.756671;16.233615;Znojmo;Jihomoravský kraj
Jarošov;49.824915;16.163470;Svitavy;Pardubický kraj
Jarošov nad Nežárkou;49.189995;15.067440;Jindřichův Hradec;Jihočeský kraj
Jarov;49.521192;13.507696;Plzeň-jih;Plzeňský kraj
Jarov;49.872569;13.474387;Plzeň-sever;Plzeňský kraj
Jarpice;50.321709;14.085330;Kladno;Středočeský kraj
Jasenice;49.258240;16.163698;Třebíč;Kraj Vysočina
Jasenná;50.318379;15.991080;Náchod;Královéhradecký kraj
Jasenná;49.253493;17.894297;Zlín;Zlínský kraj
Javor;49.325542;13.247541;Klatovy;Plzeňský kraj
Javorek;49.650280;16.173870;Žďár nad Sázavou;Kraj Vysočina
Javornice;50.171465;16.349372;Rychnov nad Kněžnou;Královéhradecký kraj
Javorník;48.862174;17.533503;Hodonín;Jihomoravský kraj
Javorník;50.390868;17.002821;Jeseník;Olomoucký kraj
Javorník;49.782812;16.427483;Svitavy;Pardubický kraj
Javorník;49.889566;16.156118;Ústí nad Orlicí;Pardubický kraj
Javorník;49.686598;15.026636;Benešov;Středočeský kraj
Javůrek;49.255628;16.362283;Brno-venkov;Jihomoravský kraj
Jedlá;49.738220;15.234446;Havlíčkův Brod;Kraj Vysočina
Jedlany;49.494676;14.716540;Tábor;Jihočeský kraj
Jedlí;49.931312;16.794838;Šumperk;Olomoucký kraj
Jedlová;49.661104;16.306186;Svitavy;Pardubický kraj
Jedomělice;50.233057;13.972409;Kladno;Středočeský kraj
Jedousov;49.995451;15.610295;Pardubice;Pardubický kraj
Jedovnice;49.344631;16.756055;Blansko;Jihomoravský kraj
Jehnědí;49.971109;16.310007;Ústí nad Orlicí;Pardubický kraj
Jemnice;49.019086;15.570038;Třebíč;Kraj Vysočina
Jemníky;50.207644;14.119076;Kladno;Středočeský kraj
Jenčice;50.483044;14.004486;Litoměřice;Ústecký kraj
Jeneč;50.087404;14.214924;Praha-západ;Středočeský kraj
Jeníkov;49.742590;15.957449;Chrudim;Pardubický kraj
Jeníkov;50.628702;13.749019;Teplice;Ústecký kraj
Jeníkovice;50.228280;16.002737;Hradec Králové;Královéhradecký kraj
Jeníkovice;49.981594;15.660618;Pardubice;Pardubický kraj
Jenišov;50.226649;12.800046;Karlovy Vary;Karlovarský kraj
Jenišovice;50.627796;15.136637;Jablonec nad Nisou;Liberecký kraj
Jenišovice;49.929644;16.031120;Chrudim;Pardubický kraj
Jenštejn;50.152759;14.611909;Praha-východ;Středočeský kraj
Jersín;49.421358;15.830768;Jihlava;Kraj Vysočina
Jeřice;50.344654;15.680876;Jičín;Královéhradecký kraj
Jeřišno;49.792454;15.641764;Havlíčkův Brod;Kraj Vysočina
Jeřmanice;50.699666;15.093930;Liberec;Liberecký kraj
Jesenec;49.608512;16.862184;Prostějov;Olomoucký kraj
Jesenice;49.968246;14.513602;Praha-západ;Středočeský kraj
Jesenice;49.607849;14.478230;Příbram;Středočeský kraj
Jesenice;50.097137;13.469595;Rakovník;Středočeský kraj
Jeseník;50.224725;17.198147;Jeseník;Olomoucký kraj
Jeseník nad Odrou;49.612040;17.905365;Nový Jičín;Moravskoslezský kraj
Jesenný;50.660595;15.338516;Semily;Liberecký kraj
Jestřabí;49.068135;17.955981;Zlín;Zlínský kraj
Jestřabí Lhota;50.089936;15.261812;Kolín;Středočeský kraj
Jestřabí v Krkonoších;50.680618;15.491835;Semily;Liberecký kraj
Jestřebí;50.362184;16.182163;Náchod;Královéhradecký kraj
Jestřebí;50.608694;14.584657;Česká Lípa;Liberecký kraj
Jestřebí;49.852199;16.868736;Šumperk;Olomoucký kraj
Ješetice;49.581263;14.610228;Benešov;Středočeský kraj
Jetětice;49.386055;14.292710;Písek;Jihočeský kraj
Jetřichov;50.615071;16.266763;Náchod;Královéhradecký kraj
Jetřichovice;50.852494;14.394022;Děčín;Ústecký kraj
Jevany;49.970671;14.810582;Praha-východ;Středočeský kraj
Jevíčko;49.632295;16.711360;Svitavy;Pardubický kraj
Jeviněves;50.345214;14.338210;Mělník;Středočeský kraj
Jevišovice;48.987465;15.990027;Znojmo;Jihomoravský kraj
Jevišovka;48.828690;16.466260;Břeclav;Jihomoravský kraj
Jezbořice;49.980674;15.694777;Pardubice;Pardubický kraj
Jezdkovice;49.923129;17.774912;Opava;Moravskoslezský kraj
Jezdovice;49.323203;15.484258;Jihlava;Kraj Vysočina
Jezernice;49.547873;17.625008;Přerov;Olomoucký kraj
Jezeřany-Maršovice;49.028912;16.437429;Znojmo;Jihomoravský kraj
Ježená;49.416395;15.465658;Jihlava;Kraj Vysočina
Ježkovice;49.298073;16.892634;Vyškov;Jihomoravský kraj
Ježov;49.027077;17.210115;Hodonín;Jihomoravský kraj
Ježov;49.613127;15.233820;Pelhřimov;Kraj Vysočina
Ježovy;49.491162;13.228504;Klatovy;Plzeňský kraj
Jickovice;49.450736;14.215979;Písek;Jihočeský kraj
Jičín;50.435433;15.361144;Jičín;Královéhradecký kraj
Jičíněves;50.373176;15.337392;Jičín;Královéhradecký kraj
Jihlava;49.415860;15.595469;Jihlava;Kraj Vysočina
Jihlávka;49.261225;15.292576;Jihlava;Kraj Vysočina
Jíkev;50.264465;15.060123;Nymburk;Středočeský kraj
Jilem;49.176770;15.268924;Jindřichův Hradec;Jihočeský kraj
Jilem;49.713475;15.583470;Havlíčkův Brod;Kraj Vysočina
Jilemnice;50.608996;15.506637;Semily;Liberecký kraj
Jílové;50.760925;14.103948;Děčín;Ústecký kraj
Jílové u Držkova;50.670963;15.295375;Jablonec nad Nisou;Liberecký kraj
Jílové u Prahy;49.895549;14.493434;Praha-západ;Středočeský kraj
Jílovice;48.889587;14.726899;České Budějovice;Jihočeský kraj
Jílovice;50.250722;16.012785;Hradec Králové;Královéhradecký kraj
Jíloviště;49.927626;14.342843;Praha-západ;Středočeský kraj
Jimlín;50.320403;13.747256;Louny;Ústecký kraj
Jimramov;49.637288;16.226424;Žďár nad Sázavou;Kraj Vysočina
Jinačovice;49.267903;16.529591;Brno-venkov;Jihomoravský kraj
Jince;49.786343;13.978781;Příbram;Středočeský kraj
Jindřichov;50.251932;17.519131;Bruntál;Moravskoslezský kraj
Jindřichov;49.644693;17.748345;Přerov;Olomoucký kraj
Jindřichov;50.095891;16.985006;Šumperk;Olomoucký kraj
Jindřichovice;50.282760;12.602422;Sokolov;Karlovarský kraj
Jindřichovice;49.137705;15.638697;Jihlava;Kraj Vysočina
Jindřichovice pod Smrkem;50.960916;15.249643;Liberec;Liberecký kraj
Jindřichův Hradec;49.144582;15.006239;Jindřichův Hradec;Jihočeský kraj
Jinín;49.227879;13.982656;Strakonice;Jihočeský kraj
Jinočany;50.032857;14.268789;Praha-západ;Středočeský kraj
Jinolice;50.478592;15.329770;Jičín;Královéhradecký kraj
Jinošov;49.231477;16.193554;Třebíč;Kraj Vysočina
Jiratice;48.983174;15.612866;Třebíč;Kraj Vysočina
Jirkov;50.500627;13.448885;Chomutov;Ústecký kraj
Jirny;50.115879;14.699337;Praha-východ;Středočeský kraj
Jiřetín pod Bukovou;50.755788;15.263030;Jablonec nad Nisou;Liberecký kraj
Jiřetín pod Jedlovou;50.874552;14.575190;Děčín;Ústecký kraj
Jiřice;49.553320;15.318440;Pelhřimov;Kraj Vysočina
Jiřice;50.252532;14.836959;Nymburk;Středočeský kraj
Jiřice u Miroslavi;48.920914;16.392050;Znojmo;Jihomoravský kraj
Jiřice u Moravských Budějovic;48.993974;15.925489;Znojmo;Jihomoravský kraj
Jiříkov;49.854028;17.277651;Bruntál;Moravskoslezský kraj
Jiříkov;50.993471;14.568449;Děčín;Ústecký kraj
Jiříkovice;49.166816;16.758096;Brno-venkov;Jihomoravský kraj
Jistebnice;49.485634;14.527704;Tábor;Jihočeský kraj
Jistebník;49.754094;18.130739;Nový Jičín;Moravskoslezský kraj
Jitkov;49.662324;15.727400;Havlíčkův Brod;Kraj Vysočina
Jivina;49.794246;13.836497;Beroun;Středočeský kraj
Jivina;50.554218;14.947263;Mladá Boleslav;Středočeský kraj
Jívka;50.535096;16.109111;Trutnov;Královéhradecký kraj
Jivno;48.995620;14.569321;České Budějovice;Jihočeský kraj
Jívová;49.709270;17.394675;Olomouc;Olomoucký kraj
Jívoví;49.405470;16.090844;Žďár nad Sázavou;Kraj Vysočina
Jizbice;50.257782;14.993959;Nymburk;Středočeský kraj
Jizerní Vtelno;50.369496;14.853294;Mladá Boleslav;Středočeský kraj
Josefov;48.839579;17.010146;Hodonín;Jihomoravský kraj
Josefov;50.211627;12.579546;Sokolov;Karlovarský kraj
Josefův Důl;50.782016;15.231574;Jablonec nad Nisou;Liberecký kraj
Josefův Důl;50.453507;14.893781;Mladá Boleslav;Středočeský kraj
Kacákova Lhota;50.409627;15.419326;Jičín;Královéhradecký kraj
Kacanovy;50.550769;15.145380;Semily;Liberecký kraj
Kaceřov;50.148850;12.504505;Sokolov;Karlovarský kraj
Kaceřov;49.870714;13.512774;Plzeň-sever;Plzeňský kraj
Kácov;49.777968;15.027994;Kutná Hora;Středočeský kraj
Kačice;50.162716;13.988260;Kladno;Středočeský kraj
Kačlehy;49.108963;15.077166;Jindřichův Hradec;Jihočeský kraj
Kadaň;50.376092;13.271422;Chomutov;Ústecký kraj
Kadlín;50.399568;14.699845;Mělník;Středočeský kraj
Kadolec;49.374803;16.141838;Žďár nad Sázavou;Kraj Vysočina
Kadov;49.402831;13.774881;Strakonice;Jihočeský kraj
Kadov;48.982858;16.287457;Znojmo;Jihomoravský kraj
Kadov;49.632666;16.079322;Žďár nad Sázavou;Kraj Vysočina
Kájov;48.810921;14.258692;Český Krumlov;Jihočeský kraj
Kakejcov;49.667036;13.624286;Rokycany;Plzeňský kraj
Kalek;50.577837;13.322071;Chomutov;Ústecký kraj
Kalenice;49.271655;13.716800;Strakonice;Jihočeský kraj
Kalhov;49.481127;15.441530;Jihlava;Kraj Vysočina
Kaliště;49.241354;15.301432;Jihlava;Kraj Vysočina
Kaliště;49.592700;15.304162;Pelhřimov;Kraj Vysočina
Kaliště;49.882761;14.774613;Praha-východ;Středočeský kraj
Kalivody;50.208527;13.841968;Rakovník;Středočeský kraj
Kaly;49.379422;16.351706;Brno-venkov;Jihomoravský kraj
Kamberk;49.597236;14.840416;Benešov;Středočeský kraj
Kámen;49.711957;15.519989;Havlíčkův Brod;Kraj Vysočina
Kámen;49.423391;15.015964;Pelhřimov;Kraj Vysočina
Kámen;50.810319;14.268547;Děčín;Ústecký kraj
Kamenec;49.881166;13.596339;Rokycany;Plzeňský kraj
Kamenec u Poličky;49.707979;16.233812;Svitavy;Pardubický kraj
Kamenice;49.366688;15.780333;Jihlava;Kraj Vysočina
Kamenice;49.901617;14.582527;Praha-východ;Středočeský kraj
Kamenice nad Lipou;49.303136;15.075292;Pelhřimov;Kraj Vysočina
Kamenický Šenov;50.773693;14.472979;Česká Lípa;Liberecký kraj
Kameničky;49.736024;15.975128;Chrudim;Pardubický kraj
Kameničná;50.120278;16.435011;Ústí nad Orlicí;Pardubický kraj
Kamenná;48.779882;14.671182;České Budějovice;Jihočeský kraj
Kamenná;49.510050;15.652675;Jihlava;Kraj Vysočina
Kamenná;49.272529;16.060488;Třebíč;Kraj Vysočina
Kamenná;49.859436;17.031142;Šumperk;Olomoucký kraj
Kamenná Horka;49.738007;16.524030;Svitavy;Pardubický kraj
Kamenná Lhota;49.643905;15.275344;Havlíčkův Brod;Kraj Vysočina
Kamenné Zboží;50.193015;14.999530;Nymburk;Středočeský kraj
Kamenné Žehrovice;50.127079;14.018200;Kladno;Středočeský kraj
Kamenný Malíkov;49.211998;15.122369;Jindřichův Hradec;Jihočeský kraj
Kamenný Most;50.241505;14.205845;Kladno;Středočeský kraj
Kamenný Přívoz;49.863096;14.503494;Praha-západ;Středočeský kraj
Kamenný Újezd;48.897635;14.446481;České Budějovice;Jihočeský kraj
Kamenný Újezd;49.723772;13.618864;Rokycany;Plzeňský kraj
Kamýk;50.558481;14.077490;Litoměřice;Ústecký kraj
Kamýk nad Vltavou;49.639124;14.253549;Příbram;Středočeský kraj
Kanice;49.263805;16.714624;Brno-venkov;Jihomoravský kraj
Kanice;49.475118;13.072809;Domažlice;Plzeňský kraj
Kaničky;49.474432;13.145358;Domažlice;Plzeňský kraj
Kanina;50.424809;14.600046;Mělník;Středočeský kraj
Kaňovice;49.744405;18.396220;Frýdek-Místek;Moravskoslezský kraj
Kaňovice;49.109153;17.698856;Zlín;Zlínský kraj
Kaplice;48.738589;14.496373;Český Krumlov;Jihočeský kraj
Káranice;50.153056;15.557599;Hradec Králové;Královéhradecký kraj
Káraný;50.174869;14.737100;Praha-východ;Středočeský kraj
Kardašova Řečice;49.184882;14.853256;Jindřichův Hradec;Jihočeský kraj
Karle;49.766089;16.364833;Svitavy;Pardubický kraj
Karlík;49.935506;14.259616;Praha-západ;Středočeský kraj
Karlín;48.975875;16.977406;Hodonín;Jihomoravský kraj
Karlov;49.647105;15.914538;Žďár nad Sázavou;Kraj Vysočina
